Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Termination Of O-glycan Biosynthesis R-HSA-977068,1/25,0.0816674711385058,0.1745031434583458,0,0,12.380597014925373,31.014627471998192,MUC5B
Reactome_2022,Glucuronidation R-HSA-156588,1/25,0.0816674711385058,0.1745031434583458,0,0,12.380597014925373,31.014627471998192,UGT1A7
Reactome_2022,Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736,1/25,0.0816674711385058,0.1745031434583458,0,0,12.380597014925373,31.014627471998192,ACTN2
Reactome_2022,Infection With Mycobacterium Tuberculosis R-HSA-9635486,1/26,0.0847937037877674,0.1766535495578489,0,0,11.884776119402986,29.326088999262875,LTF
Reactome_2022,Caspase Activation Via Extrinsic Apoptotic Signaling Pathway R-HSA-5357769,1/26,0.0847937037877674,0.1766535495578489,0,0,11.884776119402986,29.326088999262875,FADD
Reactome_2022,Downstream Signaling Of Activated FGFR4 R-HSA-5654716,1/26,0.0847937037877674,0.1766535495578489,0,0,11.884776119402986,29.326088999262875,FGF4
Reactome_2022,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,1/27,0.0879094500534163,0.1816310951516866,0,0,11.427095292766934,27.784387663217135,ACTN2
Reactome_2022,Negative Regulation Of FGFR3 Signaling R-HSA-5654732,1/29,0.0941096218827057,0.1852551611864287,0,0,10.609808102345417,25.074106290081968,FGF4
Reactome_2022,Dectin-2 Family R-HSA-5621480,1/29,0.0941096218827057,0.1852551611864287,0,0,10.609808102345417,25.074106290081968,MUC5B
Reactome_2022,Regulation Of Necroptotic Cell Death R-HSA-5675482,1/29,0.0941096218827057,0.1852551611864287,0,0,10.609808102345417,25.074106290081968,FADD
Reactome_2022,Surfactant Metabolism R-HSA-5683826,1/29,0.0941096218827057,0.1852551611864287,0,0,10.609808102345417,25.074106290081968,SLC34A2
Reactome_2022,MAPK Family Signaling Cascades R-HSA-5683057,3/318,0.0940416001751375,0.1852551611864287,0,0,2.874285714285714,6.794863279409771,ACTN2;FGF3;FGF4
Reactome_2022,Paracetamol ADME R-HSA-9753281,1/28,0.0910147445824993,0.1852551611864287,0,0,11.003316749585409,26.372020695020453,GSTM1
Reactome_2022,FGFR1 Mutant Receptor Activation R-HSA-1839124,1/30,0.0971941163755111,0.1898322585459202,0,0,10.243437982501286,23.87791592101611,FGF4
Reactome_2022,RIPK1-mediated Regulated Necrosis R-HSA-5213460,1/31,0.1002682623878204,0.1928235815150392,0,0,9.901492537313432,22.772502698810975,FADD
Reactome_2022,Negative Regulation Of FGFR4 Signaling R-HSA-5654733,1/31,0.1002682623878204,0.1928235815150392,0,0,9.901492537313432,22.772502698810975,FGF4
Reactome_2022,Regulation Of TNFR1 Signaling R-HSA-5357905,1/35,0.1124620438492114,0.2146222210862814,0,0,8.734855136084285,19.08687700448831,FADD
Reactome_2022,Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,1/36,0.1154849581798632,0.2154570115295955,0,0,8.484861407249467,18.315549019302413,CCND1
Reactome_2022,Glutathione Conjugation R-HSA-156590,1/36,0.1154849581798632,0.2154570115295955,0,0,8.484861407249467,18.315549019302413,GSTM1
Reactome_2022,Signaling By FGFR1 In Disease R-HSA-5655302,1/36,0.1154849581798632,0.2154570115295955,0,0,8.484861407249467,18.315549019302413,FGF4
Reactome_2022,NCAM1 Interactions R-HSA-419037,1/37,0.1184977275216925,0.2194402361512824,0,0,8.248756218905474,17.593454526083946,CACNA1S
Reactome_2022,Diseases Of Mitotic Cell Cycle R-HSA-9675126,1/38,0.1215003854533458,0.2233462967892386,0,0,8.025413473174668,16.916270230507074,CCND1
Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,1/39,0.1244929653895161,0.2255307344012972,0,0,7.813825608798115,16.280153066858286,CCND1
Reactome_2022,Signaling By FGFR3 R-HSA-5654741,1/39,0.1244929653895161,0.2255307344012972,0,0,7.813825608798115,16.280153066858286,FGF4
Reactome_2022,Signaling By FGFR4 R-HSA-5654743,1/40,0.1274755006404551,0.2276348225722413,0,0,7.6130884041331806,15.6816761453018,FGF4
Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,2/182,0.1273213690399559,0.2276348225722413,0,0,3.3252525252525253,6.853481536772197,CHRND;ACTN2
Reactome_2022,Signaling By Retinoic Acid R-HSA-5362517,1/41,0.1304480244280874,0.2312908234540556,0,0,7.422388059701492,15.117774608767611,ADH7
Reactome_2022,TNF Signaling R-HSA-75893,1/44,0.1393058574657912,0.2435417088562783,0,0,6.9035057271780635,13.607385194038669,FADD
