Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Detection Of Muscle Stretch (GO:0035995),2/6,0.00016935418711549392,0.0026932778789657,0,0,150.96969696969697,1310.94811949453,CSRP3;TCAP
GO_Biological_Process_2023,Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),3/33,0.0001906414942440443,0.0029370705206973,0,0,30.61846153846154,262.25067136359644,TNNC1;MYL2;MYH7
GO_Biological_Process_2023,Positive Regulation Of Myotube Differentiation (GO:0010831),2/7,0.0002365753274945057,0.0033323324701368,0,0,120.76969696969697,1008.3356546729788,MYOG;SMYD1
GO_Biological_Process_2023,Cardiac Muscle Hypertrophy (GO:0003300),2/7,0.0002365753274945057,0.0033323324701368,0,0,120.76969696969697,1008.3356546729788,CSRP3;TCAP
GO_Biological_Process_2023,Regulation Of Skeletal Muscle Fiber Development (GO:0048742),2/7,0.0002365753274945057,0.0033323324701368,0,0,120.76969696969697,1008.3356546729788,MYOG;MYF6
GO_Biological_Process_2023,Muscle Cell Differentiation (GO:0042692),3/37,0.00026886963687817376,0.003582506242728,0,0,27.010859728506787,222.06394667301703,MYOG;ACTN2;MYF6
GO_Biological_Process_2023,Muscle Tissue Development (GO:0060537),3/37,0.00026886963687817376,0.003582506242728,0,0,27.010859728506787,222.06394667301703,MYOG;CSRP3;MYF6
GO_Biological_Process_2023,Positive Regulation Of Myoblast Differentiation (GO:0045663),3/38,0.00029120715321542454,0.0037780296456632,0,0,26.237802197802196,213.6144284200033,MYOG;MYF6;SMYD1
GO_Biological_Process_2023,Adult Heart Development (GO:0007512),2/8,0.00031474126366608674,0.0038791860746845,0,0,100.63636363636364,811.5074475931799,TCAP;MYH7
GO_Biological_Process_2023,Skeletal Myofibril Assembly (GO:0014866),2/8,0.00031474126366608674,0.0038791860746845,0,0,100.63636363636364,811.5074475931799,ACTC1;TCAP
GO_Biological_Process_2023,Cardiac Ventricle Morphogenesis (GO:0003208),3/42,0.0003924528755522667,0.0047190065279821,0,0,23.542011834319528,184.64221389004297,TNNC1;MYL2;MYH7
GO_Biological_Process_2023,Positive Regulation Of Skeletal Muscle Tissue Development (GO:0048643),2/9,0.00040377900206164984,0.0047395963813426,0,0,86.25541125541126,674.0552332096978,MYOG;MYF6
GO_Biological_Process_2023,Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296),2/10,0.0005036159037475685,0.0057740148964546,0,0,75.46969696969697,573.09398703068,SLN;TRDN
GO_Biological_Process_2023,Regulation Of Muscle System Process (GO:0090257),2/11,0.0006141796834823028,0.0068816041808358,0,0,67.08080808080808,496.077536690995,SLN;TNNC1
GO_Biological_Process_2023,Blood Circulation (GO:0008015),3/50,0.0006571555344566322,0.0071995039663804,0,0,19.527004909983635,143.08588265054038,ACTC1;MYL2;TRDN
GO_Biological_Process_2023,Cardiac Muscle Tissue Development (GO:0048738),3/52,0.0007373900840415971,0.0079028980746197,0,0,18.728100470957617,135.0744304682555,CSRP3;ANKRD1;TCAP
GO_Biological_Process_2023,Regulation Of Myoblast Fusion (GO:1901739),2/13,0.0008672004982370924,0.0090963796942741,0,0,54.878787878787875,386.90864481269017,MYOG;SCGB3A1
GO_Biological_Process_2023,Striated Muscle Cell Development (GO:0055002),2/14,0.0010095147214072,0.0101569542378318,0,0,50.303030303030305,347.00466642918985,KLHL41;LMOD2
GO_Biological_Process_2023,Response To Muscle Stretch (GO:0035994),2/14,0.0010095147214072,0.0101569542378318,0,0,50.303030303030305,347.00466642918985,CSRP3;TCAP
GO_Biological_Process_2023,Negative Regulation Of ATP-dependent Activity (GO:0032780),2/16,0.0013253963875063,0.0130684083808122,0,0,43.112554112554115,285.66566773659633,SLN;LTF
GO_Biological_Process_2023,Muscle Tissue Morphogenesis (GO:0060415),2/17,0.0014988231077721,0.0144886233751307,0,0,40.236363636363635,261.66009341787907,ANKRD1;TCAP
GO_Biological_Process_2023,Intermediate Filament Organization (GO:0045109),3/68,0.0016085848542601,0.0152506217913511,0,0,14.106745562130175,90.74023662909386,DES;KRT2;KRT24
GO_Biological_Process_2023,Detection Of Mechanical Stimulus (GO:0050982),2/18,0.0016824805132125,0.0156502432644111,0,0,37.71969696969697,240.93403928127228,CSRP3;TCAP
GO_Biological_Process_2023,Focal Adhesion Assembly (GO:0048041),2/21,0.0022941435449256,0.0205638685026975,0,0,31.759170653907496,193.0130467915525,CTTN;ACTN2
GO_Biological_Process_2023,Innate Immune Response In Mucosa (GO:0002227),2/21,0.0022941435449256,0.0205638685026975,0,0,31.759170653907496,193.0130467915525,BPIFB1;LTF
GO_Biological_Process_2023,Heart Development (GO:0007507),4/171,0.0027453974719119,0.0233903615631846,0,0,7.397080838323354,43.6267209607359,CSRP3;MYL2;TCAP;MYH7
GO_Biological_Process_2023,Regulation Of Myotube Differentiation (GO:0010830),2/23,0.0027518072427276,0.0233903615631846,0,0,28.73160173160173,169.38708342077788,MYOG;SMYD1
GO_Biological_Process_2023,Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143),2/23,0.0027518072427276,0.0233903615631846,0,0,28.73160173160173,169.38708342077788,BPIFB1;LTF
GO_Biological_Process_2023,Cell-Substrate Junction Assembly (GO:0007044),2/28,0.0040666203013127,0.0339804035346982,0,0,23.2004662004662,127.71724440818856,CTTN;ACTN2
GO_Biological_Process_2023,Regulation Of Striated Muscle Contraction (GO:0006942),2/29,0.0043583027397844,0.0358107208452289,0,0,22.34006734006734,121.43329141490818,MYL2;MYBPH
GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020),2/30,0.0046594041129255,0.0376571512733164,0,0,21.541125541125545,115.65145339322927,SLN;TRDN
GO_Biological_Process_2023,Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205),2/32,0.0052896020248526,0.0413932348928944,0,0,20.1030303030303,105.38033146318956,MYH8;MYH7
GO_Biological_Process_2023,Muscle Cell Development (GO:0055001),2/32,0.0052896020248526,0.0413932348928944,0,0,20.1030303030303,105.38033146318956,ACTN2;TCAP
GO_Biological_Process_2023,ATP Metabolic Process (GO:0046034),2/34,0.0059566939997746,0.0458851584670141,0,0,18.84469696969697,96.54589870420406,MYH8;MYH7
GO_Biological_Process_2023,Cell-Matrix Adhesion (GO:0007160),3/109,0.0061033061199502,0.0462912294943915,0,0,8.632510885341073,44.01652269786551,CTTN;ACTN2;PPFIA1
GO_Biological_Process_2023,Positive Regulation Of Cell Development (GO:0010720),2/35,0.0063039141585197,0.0470883284871246,0,0,18.272727272727273,92.58031756768877,MYOG;MYF6
GO_Biological_Process_2023,Positive Regulation Of Intracellular Transport (GO:0032388),2/39,0.0077824691030821,0.0556051777944852,0,0,16.294021294021295,79.12183861051456,ACTN2;MYL1
GO_Biological_Process_2023,Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543),2/39,0.0077824691030821,0.0556051777944852,0,0,16.294021294021295,79.12183861051456,FGF3;FGF4
GO_Biological_Process_2023,Retina Homeostasis (GO:0001895),2/39,0.0077824691030821,0.0556051777944852,0,0,16.294021294021295,79.12183861051456,PIGR;LTF
