Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
OMIM_Disease,cardiomyopathy,8/42,1.2561345479441553e-12,1.0049076383553242e-11,0,0,78.03137254901961,2138.29229189179,CSRP3;DES;ACTC1;ACTN2;TNNC1;MYL2;TCAP;MYH7
OMIM_Disease,"cardiomyopathy, dilated",7/33,1.522369931360945e-11,6.089479725443779e-11,0,0,87.85750315258512,2188.369425473644,CSRP3;DES;ACTC1;ACTN2;TNNC1;TCAP;MYH7
OMIM_Disease,"cardiomyopathy, hypertrophic",5/17,2.344537118946338e-09,6.252098983856902e-09,0,0,131.74603174603175,2617.9488272212684,CSRP3;ACTC1;TNNC1;MYL2;MYH7
OMIM_Disease,myopathy,5/44,3.833299673537719e-07,7.666599347075438e-07,0,0,40.48229548229549,598.1003991573739,ACTA1;MYH2;DES;MYF6;MYH7
OMIM_Disease,muscular dystrophy,2/33,0.0056185685544129,0.0089897096870607,0,0,19.453567937438905,100.80213187276532,MYF6;TCAP
OMIM_Disease,ichthyosis,1/17,0.056275905553084,0.0750345407374454,0,0,18.578358208955223,53.4590176825742,KRT2
OMIM_Disease,colorectal cancer,1/40,0.1274755006404551,0.1456862864462344,0,0,7.6130884041331806,15.6816761453018,CCND1
OMIM_Disease,deafness,1/111,0.3155142948126637,0.3155142948126637,0,0,2.68955223880597,3.102536453488277,FGF3
