Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Cancer_Cell_Line_Encyclopedia,CORL47 LUNG,1/334,0.6824516428310011,0.7290909195484941,0,0,0.8784456097888934,0.335622098605308,NTS
Cancer_Cell_Line_Encyclopedia,MOLT16 HAEMATOPOIETIC AND LYMPHOID TISSUE,1/331,0.6791350820190238,0.7290909195484941,0,0,0.8865671641791045,0.3430440683579925,KRT2
Cancer_Cell_Line_Encyclopedia,NCIH1963 LUNG,1/335,0.6835496391519973,0.7290909195484941,0,0,0.8757708463669676,0.3331922735695287,CKM
Cancer_Cell_Line_Encyclopedia,OCIAML3 HAEMATOPOIETIC AND LYMPHOID TISSUE,1/346,0.6953834376471358,0.7343364517891954,0,0,0.8473718364698248,0.307843304740556,MYBPH
Cancer_Cell_Line_Encyclopedia,SKNFI AUTONOMIC GANGLIA,1/349,0.698534444261989,0.7361367124831312,0,0,0.8399382398353062,0.3013453056421498,NEFM
Cancer_Cell_Line_Encyclopedia,CPCN LUNG,1/356,0.7057624377772749,0.742217109150068,0,0,0.8230817742274543,0.2868247287516183,NEFM
Cancer_Cell_Line_Encyclopedia,BEN LUNG,1/374,0.7235738997214823,0.7455447671219322,0,0,0.7826417510303709,0.2532257703998366,TRDN
Cancer_Cell_Line_Encyclopedia,JVM2 HAEMATOPOIETIC AND LYMPHOID TISSUE,1/374,0.7235738997214823,0.7455447671219322,0,0,0.7826417510303709,0.2532257703998366,PIGR
Cancer_Cell_Line_Encyclopedia,PF382 HAEMATOPOIETIC AND LYMPHOID TISSUE,1/372,0.7216485383729879,0.7455447671219322,0,0,0.7869413042603693,0.2567136688840272,KRT2
Cancer_Cell_Line_Encyclopedia,SCLC21H LUNG,1/371,0.7206809087390385,0.7455447671219322,0,0,0.7891085114965712,0.2584794428472361,CKM
Cancer_Cell_Line_Encyclopedia,WSUDLCL2 HAEMATOPOIETIC AND LYMPHOID TISSUE,1/372,0.7216485383729879,0.7455447671219322,0,0,0.7869413042603693,0.2567136688840272,MYBPC1
Cancer_Cell_Line_Encyclopedia,NCIH146 LUNG,1/368,0.7177580903167557,0.7455447671219322,0,0,0.7956809955671235,0.2638658707546368,NTS
Cancer_Cell_Line_Encyclopedia,DMS79 LUNG,1/367,0.7167771368684259,0.7455447671219322,0,0,0.7978957670663078,0.2656915619668109,MYBPC1
Cancer_Cell_Line_Encyclopedia,OCILY10 HAEMATOPOIETIC AND LYMPHOID TISSUE,1/365,0.7148051414214639,0.7455447671219322,0,0,0.8023618172871905,0.2693892113897149,MYBPH
Cancer_Cell_Line_Encyclopedia,VMRCLCD LUNG,1/363,0.7128196187986577,0.7455447671219322,0,0,0.8068772161292983,0.2731496262265724,NEFM
Cancer_Cell_Line_Encyclopedia,OCIAML2 HAEMATOPOIETIC AND LYMPHOID TISSUE,1/369,0.7187356959510461,0.7455447671219322,0,0,0.7934782608695652,0.2620553907592403,SCGB3A1
Cancer_Cell_Line_Encyclopedia,HDLM2 HAEMATOPOIETIC AND LYMPHOID TISSUE,1/382,0.7311449900966803,0.7518238383014348,0,0,0.7658949347749442,0.2398350159388288,MYBPC2
Cancer_Cell_Line_Encyclopedia,KMS21BM HAEMATOPOIETIC AND LYMPHOID TISSUE,1/384,0.733005610174167,0.7522174507634092,0,0,0.7618175441331203,0.2366219944939442,MYBPC2
Cancer_Cell_Line_Encyclopedia,C3A LIVER,1/387,0.7357727760577636,0.7535379135078504,0,0,0.7557806820818189,0.2318991615130214,ACTA1
Cancer_Cell_Line_Encyclopedia,HCC33 LUNG,1/389,0.7376018345435144,0.7538942445434715,0,0,0.7518079704569934,0.2288135975053194,NEFM
Cancer_Cell_Line_Encyclopedia,NCIH1092 LUNG,1/396,0.7439058362109959,0.7588137688003946,0,0,0.7382202909503117,0.2183956935515152,KRT24
Cancer_Cell_Line_Encyclopedia,HEPG2 LIVER,1/407,0.753511866641406,0.7670750802409513,0,0,0.7178148665539299,0.2031491531522591,ACTA1
Cancer_Cell_Line_Encyclopedia,SHSY5Y AUTONOMIC GANGLIA,1/426,0.7692748358499448,0.7815586655641156,0,0,0.6850570676031607,0.1796952501904262,NEFM
Cancer_Cell_Line_Encyclopedia,KPNRTBM1 AUTONOMIC GANGLIA,1/439,0.7794833802736797,0.7872163503160773,0,0,0.6642813330607238,0.165488364174897,NEFM
Cancer_Cell_Line_Encyclopedia,CHP126 AUTONOMIC GANGLIA,1/435,0.7763906331252751,0.7872163503160773,0,0,0.6705413027030744,0.1697136632508905,NEFM
Cancer_Cell_Line_Encyclopedia,KHM1B HAEMATOPOIETIC AND LYMPHOID TISSUE,1/438,0.7787141678845209,0.7872163503160773,0,0,0.6658355818163189,0.1665329512098554,MYBPC2
Cancer_Cell_Line_Encyclopedia,SIMA AUTONOMIC GANGLIA,1/444,0.7832900990956932,0.7894943771083324,0,0,0.6566153431488158,0.1603797123593944,NEFM
Cancer_Cell_Line_Encyclopedia,MOLP2 HAEMATOPOIETIC AND LYMPHOID TISSUE,1/457,0.7928871709131542,0.7975880829936669,0,0,0.6374705420267086,0.1479405609138763,MYH7
Cancer_Cell_Line_Encyclopedia,MOTN1 HAEMATOPOIETIC AND LYMPHOID TISSUE,1/478,0.8075127952003273,0.8106982500137409,0,0,0.6087487092837698,0.1301482694988826,SPINK6
Cancer_Cell_Line_Encyclopedia,MHHNB11 AUTONOMIC GANGLIA,1/485,0.8121580693780748,0.8137568057351182,0,0,0.5997286295793759,0.1247797132175841,NEFM
Cancer_Cell_Line_Encyclopedia,NCIH2227 LUNG,1/511,0.8284648568264683,0.8284648568264683,0,0,0.5683933274802458,0.106960745664834,NEFM
